VehicleName	TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	ImageFile
UAV1	1649991511193	0.226714	-5.54323e-08	6.6049	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991511622309600.png
UAV1	1649991511280	0.226714	-5.54323e-08	6.51818	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991511708860600.png
UAV1	1649991511385	0.226714	-5.54323e-08	6.41352	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991511813343200.png
UAV1	1649991511490	0.226714	-5.54323e-08	6.30886	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991511918578300.png
UAV1	1649991511589	0.226714	-5.54323e-08	6.21019	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512020890500.png
UAV1	1649991511691	0.226714	-5.54323e-08	6.10852	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512123981800.png
UAV1	1649991511793	0.226714	-5.54323e-08	6.00685	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512226109800.png
UAV1	1649991511898	0.226714	-5.54323e-08	5.90219	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512330398700.png
UAV1	1649991512000	0.226714	-5.54323e-08	5.80052	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512432177400.png
UAV1	1649991512105	0.226714	-5.54323e-08	5.69586	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512537286500.png
UAV1	1649991512207	0.226714	-5.54323e-08	5.59419	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512641673100.png
UAV1	1649991512294	0.226714	-5.54323e-08	5.50748	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512729148700.png
UAV1	1649991512411	0.226714	-5.54323e-08	5.39086	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512846571200.png
UAV1	1649991512498	0.226714	-5.54323e-08	5.30414	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991512933086600.png
UAV1	1649991512615	0.226714	-5.54323e-08	5.18752	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513051138100.png
UAV1	1649991512702	0.226714	-5.54323e-08	5.1008	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513138821000.png
UAV1	1649991512822	0.226714	-5.54323e-08	4.98119	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513259048900.png
UAV1	1649991512909	0.226714	-5.54323e-08	4.89448	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513345936900.png
UAV1	1649991513029	0.226714	-5.54323e-08	4.77487	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513463920500.png
UAV1	1649991513113	0.226714	-5.54323e-08	4.69114	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513549956200.png
UAV1	1649991513236	0.226714	-5.54323e-08	4.56854	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513671258600.png
UAV1	1649991513323	0.226714	-5.54323e-08	4.48182	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513759324100.png
UAV1	1649991513425	0.226714	-5.54323e-08	4.38016	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513862590600.png
UAV1	1649991513527	0.226714	-5.54323e-08	4.27849	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991513963518000.png
UAV1	1649991513629	0.226714	-5.54323e-08	4.17682	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514064640400.png
UAV1	1649991513731	0.226714	-5.54323e-08	4.07515	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514167415300.png
UAV1	1649991513836	0.226714	-5.54323e-08	3.97049	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514272268400.png
UAV1	1649991513938	0.226714	-5.54323e-08	3.86883	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514376846200.png
UAV1	1649991514043	0.226714	-5.54323e-08	3.76418	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514480446800.png
UAV1	1649991514133	0.226714	-5.54323e-08	3.67448	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514569333800.png
UAV1	1649991514253	0.226714	-5.54323e-08	3.55488	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514691646900.png
UAV1	1649991514340	0.226714	-5.54323e-08	3.46817	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514778835800.png
UAV1	1649991514445	0.226714	-5.54323e-08	3.36352	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514882935800.png
UAV1	1649991514550	0.226714	-5.54323e-08	3.25887	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991514988259000.png
UAV1	1649991514652	0.226714	-5.54323e-08	3.15721	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515091404100.png
UAV1	1649991514757	0.226714	-5.54323e-08	3.05256	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515196721700.png
UAV1	1649991514847	0.226714	-5.54323e-08	2.96286	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515286396300.png
UAV1	1649991514952	0.226714	-5.54323e-08	2.85821	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515390669300.png
UAV1	1649991515057	0.226714	-5.54323e-08	2.75356	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515495526300.png
UAV1	1649991515156	0.226714	-5.54323e-08	2.65489	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515596539000.png
UAV1	1649991515258	0.226714	-5.54323e-08	2.55323	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515700198300.png
UAV1	1649991515375	0.226714	-5.54323e-08	2.43662	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515819270400.png
UAV1	1649991515462	0.226714	-5.54323e-08	2.34991	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991515905857700.png
UAV1	1649991515567	0.226714	-5.54323e-08	2.24526	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516011930300.png
UAV1	1649991515672	0.226714	-5.54323e-08	2.14061	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516114480400.png
UAV1	1649991515774	0.226714	-5.54323e-08	2.03895	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516220623000.png
UAV1	1649991515864	0.226714	-5.54323e-08	1.94925	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516308204700.png
UAV1	1649991515987	0.226714	-5.54323e-08	1.82665	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516430974800.png
UAV1	1649991516089	0.226714	-5.54323e-08	1.72499	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516536025500.png
UAV1	1649991516179	0.226714	-5.54323e-08	1.63528	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516626408600.png
UAV1	1649991516284	0.226714	-5.54323e-08	1.53063	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516730234100.png
UAV1	1649991516383	0.226714	-5.54323e-08	1.43195	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516831792400.png
UAV1	1649991516488	0.226714	-5.54323e-08	1.3273	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991516936064700.png
UAV1	1649991516593	0.226714	-5.54323e-08	1.22265	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517042034300.png
UAV1	1649991516683	0.226714	-5.54323e-08	1.13294	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517130388300.png
UAV1	1649991516803	0.226714	-5.54323e-08	1.01334	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517252041000.png
UAV1	1649991516893	0.226714	-5.54323e-08	0.923635	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517340655100.png
UAV1	1649991516998	0.226714	-5.54323e-08	0.818983	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517447207200.png
UAV1	1649991517106	0.226714	-5.54323e-08	0.71134	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517554039400.png
UAV1	1649991517193	0.226714	-5.54323e-08	0.624628	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517641469400.png
UAV1	1649991517316	0.226714	-5.54323e-08	0.502035	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517764353400.png
UAV1	1649991517403	0.226714	-5.54323e-08	0.415323	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517851661500.png
UAV1	1649991517508	0.226714	-5.54323e-08	0.310671	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991517956975300.png
UAV1	1649991517610	0.226714	-5.54323e-08	0.209009	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518061096200.png
UAV1	1649991517715	0.226714	-5.54323e-08	0.104356	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518163828900.png
UAV1	1649991517817	0.226714	-5.54323e-08	0.00269309	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518267905100.png
UAV1	1649991517907	0.226714	-5.54323e-08	-0.0870092	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518356735100.png
UAV1	1649991518030	0.226714	-5.54323e-08	-0.209602	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518479587500.png
UAV1	1649991518117	0.226714	-5.54323e-08	-0.296315	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518567361200.png
UAV1	1649991518222	0.226714	-5.54323e-08	-0.400967	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518672729400.png
UAV1	1649991518330	0.226714	-5.54323e-08	-0.508609	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518779780500.png
UAV1	1649991518420	0.226714	-5.54323e-08	-0.598311	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518870347200.png
UAV1	1649991518525	0.226714	-5.54323e-08	-0.702964	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991518976900800.png
UAV1	1649991518630	0.226714	-5.54323e-08	-0.807616	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519080809100.png
UAV1	1649991518735	0.226714	-5.54323e-08	-0.912268	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519186828600.png
UAV1	1649991518822	0.226714	-5.54323e-08	-0.99898	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519274284900.png
UAV1	1649991518945	0.226714	-5.54323e-08	-1.12158	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519397528500.png
UAV1	1649991519032	0.226714	-5.54323e-08	-1.20829	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519484597000.png
UAV1	1649991519137	0.226714	-5.54323e-08	-1.31294	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519588897900.png
UAV1	1649991519239	0.226714	-5.54323e-08	-1.41461	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519692850500.png
UAV1	1649991519344	0.226714	-5.54323e-08	-1.51926	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519797139100.png
UAV1	1649991519449	0.226714	-5.54323e-08	-1.60207	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991519901537600.png
UAV1	1649991519554	0.226714	-5.54323e-08	-1.63141	1	0	0	-6.09563e-11	img_UAV1_0_0_1649991520007417600.png
UAV1	1649991519662	0.227112	-5.54324e-08	-1.62971	0.998329	-2.35568e-12	-0.0577927	-4.79224e-11	img_UAV1_0_0_1649991520113889600.png
UAV1	1649991519752	0.239919	-5.54337e-08	-1.65603	0.987485	-1.08279e-11	-0.157714	-1.17321e-10	img_UAV1_0_0_1649991520205478000.png
UAV1	1649991519854	0.285015	-5.54407e-08	-1.68925	0.975502	-3.41018e-11	-0.21999	-5.07175e-11	img_UAV1_0_0_1649991520309971800.png
UAV1	1649991519956	0.366827	-5.54552e-08	-1.69971	0.968024	-3.64746e-11	-0.250857	-5.78133e-11	img_UAV1_0_0_1649991520409288300.png
UAV1	1649991520052	0.480598	-5.54765e-08	-1.68338	0.964076	-3.5932e-11	-0.265627	-7.89147e-11	img_UAV1_0_0_1649991520507370100.png
UAV1	1649991520163	0.660464	-5.55116e-08	-1.63327	0.961691	-5.52666e-11	-0.274134	-2.7342e-11	img_UAV1_0_0_1649991520617892000.png
UAV1	1649991520256	0.853835	-5.55508e-08	-1.56767	0.960673	-7.03587e-11	-0.277681	1.41666e-11	img_UAV1_0_0_1649991520711521900.png
UAV1	1649991520367	1.13856	-5.56106e-08	-1.46486	0.962038	-7.9597e-11	-0.272916	3.29118e-11	img_UAV1_0_0_1649991520821545900.png
UAV1	1649991520460	1.42524	-5.56733e-08	-1.36467	0.965388	-1.32718e-10	-0.260817	1.96163e-10	img_UAV1_0_0_1649991520914570600.png
UAV1	1649991520568	1.81594	-5.57648e-08	-1.24297	0.96963	-1.93983e-10	-0.244576	3.67767e-10	img_UAV1_0_0_1649991521024064900.png
UAV1	1649991520661	2.20207	-5.5865e-08	-1.14025	0.973114	-2.76645e-10	-0.230322	6.06803e-10	img_UAV1_0_0_1649991521117318800.png
UAV1	1649991520772	2.72108	-5.60217e-08	-1.02611	0.976913	-4.16099e-10	-0.213637	1.0226e-09	img_UAV1_0_0_1649991521228339300.png
UAV1	1649991520868	3.21832	-5.62046e-08	-0.938232	0.979861	-5.75023e-10	-0.199681	1.4982e-09	img_UAV1_0_0_1649991521325387600.png
UAV1	1649991520985	3.88066	-5.65161e-08	-0.847687	0.983042	-8.03025e-10	-0.183379	2.153e-09	img_UAV1_0_0_1649991521440906500.png
UAV1	1649991521069	4.39143	-5.68244e-08	-0.794933	0.985063	-9.52334e-10	-0.172197	2.49216e-09	img_UAV1_0_0_1649991521527185400.png
UAV1	1649991521189	5.16751	-5.7433e-08	-0.737901	0.987594	-1.1202e-09	-0.157032	2.67568e-09	img_UAV1_0_0_1649991521646140300.png
UAV1	1649991521273	5.7403	-5.80061e-08	-0.710644	0.989135	-1.23328e-09	-0.147012	2.7688e-09	img_UAV1_0_0_1649991521730259300.png
UAV1	1649991521393	6.59618	-5.9081e-08	-0.688867	0.991038	-1.38215e-09	-0.133581	2.82298e-09	img_UAV1_0_0_1649991521850013500.png
UAV1	1649991521483	7.26408	-6.01155e-08	-0.684775	0.992256	-1.50164e-09	-0.124209	2.92381e-09	img_UAV1_0_0_1649991521939957900.png
UAV1	1649991521591	8.09147	-6.16516e-08	-0.692188	0.993508	-1.674e-09	-0.113766	3.26772e-09	img_UAV1_0_0_1649991522047171400.png
UAV1	1649991521681	8.80013	-6.32051e-08	-0.707345	0.994395	-1.84506e-09	-0.105733	3.74456e-09	img_UAV1_0_0_1649991522137918900.png
UAV1	1649991521786	9.64625	-6.53681e-08	-0.733714	0.995273	-2.02226e-09	-0.0971204	4.05117e-09	img_UAV1_0_0_1649991522244017600.png
UAV1	1649991521894	10.5356	-6.80276e-08	-0.768764	0.996023	-2.2069e-09	-0.0890937	4.37447e-09	img_UAV1_0_0_1649991522350868800.png
UAV1	1649991521999	11.4163	-7.10766e-08	-0.808749	0.996627	-2.38294e-09	-0.082066	4.64246e-09	img_UAV1_0_0_1649991522457068200.png
UAV1	1649991522089	12.1821	-7.4084e-08	-0.846408	0.99706	-2.53019e-09	-0.0766208	4.83083e-09	img_UAV1_0_0_1649991522546171600.png
UAV1	1649991522212	13.2429	-7.88285e-08	-0.901171	0.997548	-2.74189e-09	-0.0699869	5.22546e-09	img_UAV1_0_0_1649991522670441000.png
UAV1	1649991522302	14.0281	-8.27974e-08	-0.942576	0.997841	-2.9088e-09	-0.0656817	5.67391e-09	img_UAV1_0_0_1649991522759480100.png
UAV1	1649991522404	14.926	-8.78404e-08	-0.989889	0.998118	-3.09625e-09	-0.0613164	6.1376e-09	img_UAV1_0_0_1649991522864566800.png
UAV1	1649991522506	15.8313	-9.34996e-08	-1.03681	0.998348	-3.27497e-09	-0.0574498	6.45496e-09	img_UAV1_0_0_1649991522968339400.png
UAV1	1649991522614	16.7968	-1.00205e-07	-1.08533	0.998549	-3.45009e-09	-0.0538461	6.57587e-09	img_UAV1_0_0_1649991523074459400.png
UAV1	1649991522704	17.6061	-1.06384e-07	-1.1244	0.998689	-3.59384e-09	-0.0511892	6.67392e-09	img_UAV1_0_0_1649991523164259700.png
UAV1	1649991522812	18.5823	-1.14543e-07	-1.16926	0.998829	-3.77083e-09	-0.0483717	6.9066e-09	img_UAV1_0_0_1649991523274881000.png
UAV1	1649991522917	19.5359	-1.23293e-07	-1.21047	0.998943	-3.94848e-09	-0.0459773	7.27113e-09	img_UAV1_0_0_1649991523380636700.png
UAV1	1649991523007	20.3564	-1.31466e-07	-1.24377	0.999024	-4.10443e-09	-0.0441644	7.66891e-09	img_UAV1_0_0_1649991523469846300.png
UAV1	1649991523130	21.4817	-1.43692e-07	-1.28612	0.999118	-4.32233e-09	-0.0420007	8.3292e-09	img_UAV1_0_0_1649991523592285900.png
UAV1	1649991523217	22.2802	-1.53111e-07	-1.31387	0.999173	-4.4763e-09	-0.0406631	8.78997e-09	img_UAV1_0_0_1649991523680476100.png
UAV1	1649991523322	23.2461	-1.65371e-07	-1.34495	0.99923	-4.66683e-09	-0.0392351	9.46563e-09	img_UAV1_0_0_1649991523787544900.png
UAV1	1649991523427	24.2144	-1.78651e-07	-1.37347	0.999278	-4.85668e-09	-0.0379863	1.0128e-08	img_UAV1_0_0_1649991523890987400.png
UAV1	1649991523514	25.0182	-1.9046e-07	-1.39523	0.999313	-5.01701e-09	-0.0370712	1.07537e-08	img_UAV1_0_0_1649991523979191000.png
UAV1	1649991523640	26.1566	-2.08458e-07	-1.42327	0.999354	-5.23917e-09	-0.0359388	1.15217e-08	img_UAV1_0_0_1649991524103258700.png
UAV1	1649991523727	26.9909	-2.22633e-07	-1.44187	0.99938	-3.8013e-09	-0.0352152	1.20075e-08	img_UAV1_0_0_1649991524191393400.png
UAV1	1649991523832	27.9655	-2.39751e-07	-1.46167	0.999406	3.67872e-09	-0.0344689	1.26236e-08	img_UAV1_0_0_1649991524296238800.png
UAV1	1649991523931	28.8855	-2.55305e-07	-1.47859	0.999427	6.80792e-09	-0.0338503	1.29048e-08	img_UAV1_0_0_1649991524396397800.png
UAV1	1649991524033	29.8344	-2.70058e-07	-1.49438	0.999446	1.00334e-08	-0.0332886	1.31768e-08	img_UAV1_0_0_1649991524498031000.png
UAV1	1649991524135	30.7841	-2.831e-07	-1.50865	0.999462	5.43455e-09	-0.0327943	1.34039e-08	img_UAV1_0_0_1649991524601024000.png
UAV1	1649991524237	31.7345	-2.95063e-07	-1.52152	0.999476	4.82391e-09	-0.0323592	1.37901e-08	img_UAV1_0_0_1649991524702272600.png
UAV1	1649991524339	32.6856	-3.06122e-07	-1.53311	0.999489	5.33004e-09	-0.031976	1.42277e-08	img_UAV1_0_0_1649991524805480200.png
UAV1	1649991524441	33.6373	-3.16017e-07	-1.54354	0.999499	7.65933e-09	-0.0316384	1.50977e-08	img_UAV1_0_0_1649991524908303200.png
UAV1	1649991524543	34.5896	-3.24613e-07	-1.55292	0.999509	3.39953e-09	-0.0313409	1.5997e-08	img_UAV1_0_0_1649991525010946000.png
UAV1	1649991524645	35.5422	-3.32581e-07	-1.56134	0.999517	1.04953e-09	-0.0310786	1.71121e-08	img_UAV1_0_0_1649991525113783400.png
UAV1	1649991524750	36.5234	-3.40515e-07	-1.56911	0.999524	5.36564e-09	-0.030841	1.87744e-08	img_UAV1_0_0_1649991525217769400.png
UAV1	1649991524852	37.4768	-3.47521e-07	-1.57587	0.999531	3.72265e-09	-0.0306377	2.0259e-08	img_UAV1_0_0_1649991525323976400.png
UAV1	1649991524954	38.4305	-3.53994e-07	-1.58193	0.999536	2.16185e-09	-0.0304584	2.16655e-08	img_UAV1_0_0_1649991525424618300.png
UAV1	1649991525056	39.3846	-3.60142e-07	-1.58736	0.999541	6.02597e-10	-0.0303002	2.30215e-08	img_UAV1_0_0_1649991525528755100.png
UAV1	1649991525155	40.3108	-3.66104e-07	-1.59209	0.999545	-9.08356e-10	-0.0301644	2.42591e-08	img_UAV1_0_0_1649991525627651700.png
UAV1	1649991525257	41.2652	-3.72558e-07	-1.59646	0.999549	-2.46747e-09	-0.0300406	2.56151e-08	img_UAV1_0_0_1649991525728320600.png
UAV1	1649991525359	42.2199	-3.79651e-07	-1.60038	0.999552	-4.02739e-09	-0.0299314	2.69994e-08	img_UAV1_0_0_1649991525832734000.png
UAV1	1649991525458	43.1466	-3.87454e-07	-1.60378	0.999555	-5.5374e-09	-0.0298376	2.82114e-08	img_UAV1_0_0_1649991525931820300.png
UAV1	1649991525557	44.0735	-3.96462e-07	-1.60684	0.999557	-7.04935e-09	-0.0297545	2.94915e-08	img_UAV1_0_0_1649991526030247400.png
UAV1	1649991525671	45.141	-4.08714e-07	-1.60998	0.99956	-8.79529e-09	-0.0296703	3.11337e-08	img_UAV1_0_0_1649991526146255400.png
UAV1	1649991525770	46.0681	-4.21297e-07	-1.6124	0.999562	-5.68759e-09	-0.0296061	3.28152e-08	img_UAV1_0_0_1649991526245629300.png
UAV1	1649991525869	46.9953	-4.35142e-07	-1.61458	0.999563	2.66729e-09	-0.0295491	3.46029e-08	img_UAV1_0_0_1649991526346106200.png
UAV1	1649991525971	47.9507	-4.4932e-07	-1.61659	0.999565	4.68562e-09	-0.0294972	3.5838e-08	img_UAV1_0_0_1649991526446320300.png
UAV1	1649991526070	48.8781	-4.62453e-07	-1.61834	0.999566	4.50349e-09	-0.0294526	3.67155e-08	img_UAV1_0_0_1649991526545910400.png
UAV1	1649991526169	49.8055	-4.74923e-07	-1.6199	0.999567	4.32292e-09	-0.029413	3.75437e-08	img_UAV1_0_0_1649991526646527400.png
UAV1	1649991526268	50.7331	-4.86771e-07	-1.62131	0.999568	4.14111e-09	-0.0293779	3.84177e-08	img_UAV1_0_0_1649991526744913100.png
UAV1	1649991526382	51.8011	-4.99694e-07	-1.62276	0.999569	3.93466e-09	-0.0293424	3.933e-08	img_UAV1_0_0_1649991526858826900.png
UAV1	1649991526481	52.7287	-5.10336e-07	-1.62387	0.99957	3.7548e-09	-0.0293153	4.01453e-08	img_UAV1_0_0_1649991526957828100.png
UAV1	1649991526580	53.6564	-5.20478e-07	-1.62488	0.999571	3.56737e-09	-0.0292913	4.12211e-08	img_UAV1_0_0_1649991527056847300.png
UAV1	1649991526679	54.584	-5.30164e-07	-1.62578	0.999572	3.37983e-09	-0.02927	4.23027e-08	img_UAV1_0_0_1649991527157824600.png
UAV1	1649991526778	55.5118	-5.39434e-07	-1.62659	0.999572	3.19793e-09	-0.0292511	4.31943e-08	img_UAV1_0_0_1649991527258713500.png
UAV1	1649991526889	56.552	-5.49385e-07	-1.6274	0.999573	2.99087e-09	-0.0292324	4.43026e-08	img_UAV1_0_0_1649991527370712500.png
UAV1	1649991526991	57.5079	-5.58163e-07	-1.62806	0.999573	2.7952e-09	-0.0292173	4.55073e-08	img_UAV1_0_0_1649991527470958100.png
UAV1	1649991527090	58.4356	-5.66394e-07	-1.62863	0.999573	2.5996e-09	-0.0292043	4.68729e-08	img_UAV1_0_0_1649991527570457000.png
UAV1	1649991527201	59.4759	-5.7534e-07	-1.62921	0.999574	2.3802e-09	-0.0291914	4.84083e-08	img_UAV1_0_0_1649991527683196000.png
UAV1	1649991527297	60.3755	-5.82883e-07	-1.62966	0.999574	2.18746e-09	-0.0291817	4.98398e-08	img_UAV1_0_0_1649991527779329200.png
UAV1	1649991527396	61.3034	-5.90522e-07	-1.63007	0.999574	1.98908e-09	-0.0291727	5.13039e-08	img_UAV1_0_0_1649991527876885500.png
UAV1	1649991527507	62.3438	-5.98973e-07	-1.63049	0.999575	1.76489e-09	-0.0291639	5.30072e-08	img_UAV1_0_0_1649991527989280500.png
UAV1	1649991527603	63.2435	-6.06234e-07	-1.63081	0.999575	1.57134e-09	-0.0291571	5.44691e-08	img_UAV1_0_0_1649991528084574200.png
UAV1	1649991527714	64.2515	-6.11847e-07	-1.64352	0.995585	5.31178e-08	0.0938651	5.79575e-08	img_UAV1_0_0_1649991528194409400.png
UAV1	1649991527804	65.0897	-6.0487e-07	-1.70451	0.983106	6.44887e-08	0.183035	6.06114e-08	img_UAV1_0_0_1649991528286788900.png
UAV1	1649991527909	65.97	-5.79927e-07	-1.83166	0.972349	5.90132e-08	0.233532	6.47524e-08	img_UAV1_0_0_1649991528391835100.png
UAV1	1649991527999	66.6551	-5.4609e-07	-1.98622	0.966786	5.4435e-08	0.255588	6.72333e-08	img_UAV1_0_0_1649991528480975600.png
UAV1	1649991528113	67.4227	-4.89987e-07	-2.23638	0.962956	5.10233e-08	0.269659	6.92128e-08	img_UAV1_0_0_1649991528594849400.png
UAV1	1649991528200	67.9311	-4.3854e-07	-2.46499	0.961435	4.87916e-08	0.275032	7.04384e-08	img_UAV1_0_0_1649991528683618200.png
UAV1	1649991528314	68.5117	-3.62896e-07	-2.78449	0.960398	4.33624e-08	0.278633	7.26286e-08	img_UAV1_0_0_1649991528797491800.png
UAV1	1649991528413	68.9764	-2.94398e-07	-3.01702	0.959958	3.85453e-08	0.280145	7.454e-08	img_UAV1_0_0_1649991528896072100.png
UAV1	1649991528509	69.4002	-2.26688e-07	-3.19015	0.959736	3.46716e-08	0.280903	7.59648e-08	img_UAV1_0_0_1649991528992544200.png
UAV1	1649991528620	69.8546	-1.47157e-07	-3.33051	0.959608	3.03353e-08	0.281341	7.75305e-08	img_UAV1_0_0_1649991529104078500.png
UAV1	1649991528719	70.2241	-7.53769e-08	-3.40763	0.959552	2.78651e-08	0.281532	7.84293e-08	img_UAV1_0_0_1649991529203252500.png
UAV1	1649991528815	70.5471	-5.21795e-09	-3.44431	0.959524	2.6481e-08	0.281628	7.90309e-08	img_UAV1_0_0_1649991529300993900.png
UAV1	1649991528923	70.8658	7.41258e-08	-3.44615	0.959508	2.37328e-08	0.281682	8.00078e-08	img_UAV1_0_0_1649991529409725000.png
UAV1	1649991529025	71.1205	1.49105e-07	-3.41425	0.9595	2.17991e-08	0.281707	8.07013e-08	img_UAV1_0_0_1649991529508969100.png
UAV1	1649991529124	71.3224	2.21488e-07	-3.3559	0.959497	1.87008e-08	0.28172	8.17441e-08	img_UAV1_0_0_1649991529608775000.png
UAV1	1649991529223	71.4777	2.93088e-07	-3.27379	0.959495	1.6415e-08	0.281726	8.22939e-08	img_UAV1_0_0_1649991529708305300.png
UAV1	1649991529322	71.5847	3.63384e-07	-3.17072	0.959494	1.44971e-08	0.281729	8.23955e-08	img_UAV1_0_0_1649991529808024300.png
UAV1	1649991529436	71.646	4.42081e-07	-3.02927	0.959494	1.18148e-08	0.281731	8.23795e-08	img_UAV1_0_0_1649991529920714200.png
UAV1	1649991529535	71.6439	5.07925e-07	-2.8891	0.959493	9.46879e-09	0.281732	8.21559e-08	img_UAV1_0_0_1649991530022372700.png
UAV1	1649991529634	71.5891	5.7093e-07	-2.73483	0.959493	6.94762e-09	0.281732	8.21147e-08	img_UAV1_0_0_1649991530119654900.png
UAV1	1649991529733	71.4808	6.30716e-07	-2.56818	0.959493	3.4266e-09	0.281732	8.24221e-08	img_UAV1_0_0_1649991530221577200.png
UAV1	1649991529832	71.318	6.86766e-07	-2.39069	0.959885	1.97597e-09	0.280393	8.19515e-08	img_UAV1_0_0_1649991530319853100.png
UAV1	1649991529940	71.0772	7.43028e-07	-2.18788	0.963257	2.62792e-09	0.268582	8.10235e-08	img_UAV1_0_0_1649991530426707900.png
UAV1	1649991530042	70.7878	7.91348e-07	-1.995	0.96716	1.30374e-09	0.254169	8.08315e-08	img_UAV1_0_0_1649991530530208200.png
UAV1	1649991530141	70.4494	8.33915e-07	-1.81355	0.970859	2.34861e-09	0.239653	8.01255e-08	img_UAV1_0_0_1649991530630548500.png
UAV1	1649991530240	70.056	8.72547e-07	-1.64277	0.974297	3.76745e-09	0.22527	7.92236e-08	img_UAV1_0_0_1649991530729272300.png
UAV1	1649991530348	69.567	9.10733e-07	-1.47269	0.977709	1.1636e-09	0.209964	7.90072e-08	img_UAV1_0_0_1649991530835822800.png
